STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
25,4/1/2019 9:30,4/1/2019 9:26,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:35,4/1/2019 9:26,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:40,4/1/2019 9:36,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:45,4/1/2019 9:36,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:50,4/1/2019 9:47,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:55,4/1/2019 9:47,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:00,4/1/2019 10:00,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:05,4/1/2019 10:00,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:10,4/1/2019 10:00,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:15,4/1/2019 10:10,MERRION SQUARE EAST,30,2,28,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:20,4/1/2019 10:10,MERRION SQUARE EAST,30,2,28,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:25,4/1/2019 10:21,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:30,4/1/2019 10:24,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:35,4/1/2019 10:24,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:40,4/1/2019 10:34,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:45,4/1/2019 10:34,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:50,4/1/2019 10:45,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 10:55,4/1/2019 10:45,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:00,4/1/2019 10:55,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:05,4/1/2019 11:02,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:10,4/1/2019 11:07,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:15,4/1/2019 11:07,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:20,4/1/2019 11:18,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:25,4/1/2019 11:23,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:30,4/1/2019 11:28,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:35,4/1/2019 11:32,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:40,4/1/2019 11:36,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:45,4/1/2019 11:42,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:50,4/1/2019 11:42,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 11:55,4/1/2019 11:51,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:00,4/1/2019 11:59,MERRION SQUARE EAST,30,4,26,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:05,4/1/2019 12:03,MERRION SQUARE EAST,30,3,27,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:10,4/1/2019 12:08,MERRION SQUARE EAST,30,5,25,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:15,4/1/2019 12:09,MERRION SQUARE EAST,30,5,25,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:20,4/1/2019 12:18,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:25,4/1/2019 12:19,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:30,4/1/2019 12:29,MERRION SQUARE EAST,30,8,22,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 12:35,4/1/2019 12:30,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
